TIME,CH2,,,Model,MSO4054
-1.66E+00,1.6,,,,
-1.65E+00,1.52,,,,
-1.65E+00,1.52,,,,
-1.65E+00,1.52,,,,
-1.65E+00,1.52,,,,
-1.65E+00,1.52,,,,
-1.65E+00,1.76,,,,
-1.65E+00,1.44,,,,
-1.65E+00,1.6,,,,
-1.65E+00,1.68,,,,
-1.65E+00,1.52,,,,
-1.65E+00,1.44,,,,
-1.65E+00,1.6,,,,
-1.65E+00,1.52,,,,
-1.65E+00,1.36,,,,
-1.65E+00,1.44,,,,
-1.65E+00,1.52,,,,
-1.65E+00,1.6,,,,
-1.65E+00,1.52,,,,
-1.65E+00,1.44,,,,
-1.65E+00,1.68,,,,
-1.65E+00,1.52,,,,
-1.65E+00,1.52,,,,
-1.65E+00,1.44,,,,
-1.65E+00,1.36,,,,
-1.65E+00,1.6,,,,
-1.64E+00,1.44,,,,
-1.64E+00,1.68,,,,
-1.64E+00,1.44,,,,
-1.64E+00,1.76,,,,
-1.64E+00,1.6,,,,
-1.64E+00,1.52,,,,
-1.64E+00,1.52,,,,
-1.64E+00,1.52,,,,
-1.64E+00,1.6,,,,
-1.64E+00,1.52,,,,
-1.64E+00,1.36,,,,
-1.64E+00,1.52,,,,
-1.64E+00,1.52,,,,
-1.64E+00,1.44,,,,
-1.64E+00,1.6,,,,
-1.64E+00,1.6,,,,
-1.64E+00,1.44,,,,
-1.64E+00,1.52,,,,
-1.64E+00,1.44,,,,
-1.64E+00,1.52,,,,
-1.64E+00,1.52,,,,
-1.64E+00,1.6,,,,
-1.64E+00,1.6,,,,
-1.64E+00,1.52,,,,
-1.64E+00,1.44,,,,
-1.63E+00,1.6,,,,
-1.63E+00,1.44,,,,
-1.63E+00,1.52,,,,
-1.63E+00,1.52,,,,
-1.63E+00,1.44,,,,
-1.63E+00,1.6,,,,
-1.63E+00,1.92,,,,
-1.63E+00,1.52,,,,
-1.63E+00,1.44,,,,
-1.63E+00,1.52,,,,
-1.63E+00,1.52,,,,
-1.63E+00,1.52,,,,
-1.63E+00,1.44,,,,
-1.63E+00,1.6,,,,
-1.63E+00,1.52,,,,
-1.63E+00,1.52,,,,
-1.63E+00,1.36,,,,
-1.63E+00,1.36,,,,
-1.63E+00,1.76,,,,
-1.63E+00,1.6,,,,
-1.63E+00,1.2,,,,
-1.63E+00,1.52,,,,
-1.63E+00,1.52,,,,
-1.63E+00,1.68,,,,
-1.63E+00,1.68,,,,
-1.62E+00,1.44,,,,
-1.62E+00,1.44,,,,
-1.62E+00,1.44,,,,
-1.62E+00,1.52,,,,
-1.62E+00,1.52,,,,
-1.62E+00,1.36,,,,
-1.62E+00,1.52,,,,
-1.62E+00,1.52,,,,
-1.62E+00,1.68,,,,
-1.62E+00,1.6,,,,
-1.62E+00,1.6,,,,
-1.62E+00,1.52,,,,
-1.62E+00,1.44,,,,
-1.62E+00,1.6,,,,
-1.62E+00,1.52,,,,
-1.62E+00,1.6,,,,
-1.62E+00,1.52,,,,
-1.62E+00,1.52,,,,
-1.62E+00,1.52,,,,
-1.62E+00,1.44,,,,
-1.62E+00,1.52,,,,
-1.62E+00,1.6,,,,
-1.62E+00,1.44,,,,
-1.62E+00,1.52,,,,
-1.62E+00,1.52,,,,
-1.61E+00,1.44,,,,
-1.61E+00,1.6,,,,
-1.61E+00,1.44,,,,
-1.61E+00,1.52,,,,
-1.61E+00,1.68,,,,
-1.61E+00,1.52,,,,
-1.61E+00,1.52,,,,
-1.61E+00,1.44,,,,
-1.61E+00,1.52,,,,
-1.61E+00,1.44,,,,
-1.61E+00,1.36,,,,
-1.61E+00,1.6,,,,
-1.61E+00,1.44,,,,
-1.61E+00,1.68,,,,
-1.61E+00,1.68,,,,
-1.61E+00,1.44,,,,
-1.61E+00,1.52,,,,
-1.61E+00,1.52,,,,
-1.61E+00,1.6,,,,
-1.61E+00,1.28,,,,
-1.61E+00,1.6,,,,
-1.61E+00,1.52,,,,
-1.61E+00,1.52,,,,
-1.61E+00,1.44,,,,
-1.61E+00,1.52,,,,
-1.60E+00,1.6,,,,
-1.60E+00,1.6,,,,
-1.60E+00,1.36,,,,
-1.60E+00,1.76,,,,
-1.60E+00,1.44,,,,
-1.60E+00,1.6,,,,
-1.60E+00,1.52,,,,
-1.60E+00,1.36,,,,
-1.60E+00,1.52,,,,
-1.60E+00,1.44,,,,
-1.60E+00,1.52,,,,
-1.60E+00,1.36,,,,
-1.60E+00,1.6,,,,
-1.60E+00,1.6,,,,
-1.60E+00,1.52,,,,
-1.60E+00,1.6,,,,
-1.60E+00,1.52,,,,
-1.60E+00,1.6,,,,
-1.60E+00,1.6,,,,
-1.60E+00,1.52,,,,
-1.60E+00,1.68,,,,
-1.60E+00,1.52,,,,
-1.60E+00,1.52,,,,
-1.60E+00,1.76,,,,
-1.60E+00,1.44,,,,
-1.59E+00,1.44,,,,
-1.59E+00,1.6,,,,
-1.59E+00,1.6,,,,
-1.59E+00,1.52,,,,
-1.59E+00,1.36,,,,
-1.59E+00,1.52,,,,
-1.59E+00,1.52,,,,
-1.59E+00,1.52,,,,
-1.59E+00,1.52,,,,
-1.59E+00,1.36,,,,
-1.59E+00,1.6,,,,
-1.59E+00,1.44,,,,
-1.59E+00,1.6,,,,
-1.59E+00,1.52,,,,
-1.59E+00,1.52,,,,
-1.59E+00,1.6,,,,
-1.59E+00,1.52,,,,
-1.59E+00,1.44,,,,
-1.59E+00,1.52,,,,
-1.59E+00,1.6,,,,
-1.59E+00,1.52,,,,
-1.59E+00,1.52,,,,
-1.59E+00,1.52,,,,
-1.59E+00,1.6,,,,
-1.59E+00,1.44,,,,
-1.58E+00,1.52,,,,
-1.58E+00,1.52,,,,
-1.58E+00,1.68,,,,
-1.58E+00,1.68,,,,
-1.58E+00,1.44,,,,
-1.58E+00,1.44,,,,
-1.58E+00,1.52,,,,
-1.58E+00,1.6,,,,
-1.58E+00,1.6,,,,
-1.58E+00,1.52,,,,
-1.58E+00,1.52,,,,
-1.58E+00,1.6,,,,
-1.58E+00,1.68,,,,
-1.58E+00,1.68,,,,
-1.58E+00,1.44,,,,
-1.58E+00,1.44,,,,
-1.58E+00,1.52,,,,
-1.58E+00,1.6,,,,
-1.58E+00,1.44,,,,
-1.58E+00,1.52,,,,
-1.58E+00,1.52,,,,
-1.58E+00,1.6,,,,
-1.58E+00,1.6,,,,
-1.58E+00,1.52,,,,
-1.58E+00,1.44,,,,
-1.57E+00,1.52,,,,
-1.57E+00,1.44,,,,
-1.57E+00,1.44,,,,
-1.57E+00,1.44,,,,
-1.57E+00,1.6,,,,
-1.57E+00,1.6,,,,
-1.57E+00,1.52,,,,
-1.57E+00,1.44,,,,
-1.57E+00,1.6,,,,
-1.57E+00,1.6,,,,
-1.57E+00,1.44,,,,
-1.57E+00,1.52,,,,
-1.57E+00,1.6,,,,
-1.57E+00,1.52,,,,
-1.57E+00,1.52,,,,
-1.57E+00,1.6,,,,
-1.57E+00,1.6,,,,
-1.57E+00,1.76,,,,
-1.57E+00,1.52,,,,
-1.57E+00,1.44,,,,
-1.57E+00,1.44,,,,
-1.57E+00,1.6,,,,
-1.57E+00,1.6,,,,
-1.57E+00,1.52,,,,
-1.57E+00,1.52,,,,
-1.56E+00,1.68,,,,
-1.56E+00,1.52,,,,
-1.56E+00,1.6,,,,
-1.56E+00,1.44,,,,
-1.56E+00,1.52,,,,
-1.56E+00,1.52,,,,
-1.56E+00,1.52,,,,
-1.56E+00,1.36,,,,
-1.56E+00,1.52,,,,
-1.56E+00,1.52,,,,
-1.56E+00,1.6,,,,
-1.56E+00,1.44,,,,
-1.56E+00,1.44,,,,
-1.56E+00,1.6,,,,
-1.56E+00,1.6,,,,
-1.56E+00,1.52,,,,
-1.56E+00,1.44,,,,
-1.56E+00,1.52,,,,
-1.56E+00,1.44,,,,
-1.56E+00,1.6,,,,
-1.56E+00,1.52,,,,
-1.56E+00,1.52,,,,
-1.56E+00,1.6,,,,
-1.56E+00,1.36,,,,
-1.56E+00,1.44,,,,
-1.55E+00,1.44,,,,
-1.55E+00,1.68,,,,
-1.55E+00,1.52,,,,
-1.55E+00,1.44,,,,
-1.55E+00,1.44,,,,
-1.55E+00,1.6,,,,
-1.55E+00,1.76,,,,
-1.55E+00,1.52,,,,
-1.55E+00,1.44,,,,
-1.55E+00,1.6,,,,
-1.55E+00,1.68,,,,
-1.55E+00,1.68,,,,
-1.55E+00,1.52,,,,
-1.55E+00,1.6,,,,
-1.55E+00,1.52,,,,
-1.55E+00,1.52,,,,
-1.55E+00,1.44,,,,
-1.55E+00,1.36,,,,
-1.55E+00,1.52,,,,
-1.55E+00,1.52,,,,
-1.55E+00,1.68,,,,
-1.55E+00,1.52,,,,
-1.55E+00,1.6,,,,
-1.55E+00,1.6,,,,
-1.55E+00,1.52,,,,
-1.54E+00,1.44,,,,
-1.54E+00,1.44,,,,
-1.54E+00,1.6,,,,
-1.54E+00,1.52,,,,
-1.54E+00,1.52,,,,
-1.54E+00,1.6,,,,
-1.54E+00,1.44,,,,
-1.54E+00,1.52,,,,
-1.54E+00,1.52,,,,
-1.54E+00,1.12,,,,
-1.54E+00,1.6,,,,
-1.54E+00,1.52,,,,
-1.54E+00,1.52,,,,
-1.54E+00,1.44,,,,
-1.54E+00,1.52,,,,
-1.54E+00,1.6,,,,
-1.54E+00,1.68,,,,
-1.54E+00,1.44,,,,
-1.54E+00,1.52,,,,
-1.54E+00,1.6,,,,
-1.54E+00,1.6,,,,
-1.54E+00,1.52,,,,
-1.54E+00,1.52,,,,
-1.54E+00,1.44,,,,
-1.54E+00,1.6,,,,
-1.53E+00,1.76,,,,
-1.53E+00,1.44,,,,
-1.53E+00,1.44,,,,
-1.53E+00,1.44,,,,
-1.53E+00,1.6,,,,
-1.53E+00,1.6,,,,
-1.53E+00,1.44,,,,
-1.53E+00,1.6,,,,
-1.53E+00,1.68,,,,
-1.53E+00,1.6,,,,
-1.53E+00,1.6,,,,
-1.53E+00,1.52,,,,
-1.53E+00,1.44,,,,
-1.53E+00,1.52,,,,
-1.53E+00,1.6,,,,
-1.53E+00,1.52,,,,
-1.53E+00,1.68,,,,
-1.53E+00,1.44,,,,
-1.53E+00,1.36,,,,
-1.53E+00,1.52,,,,
-1.53E+00,1.68,,,,
-1.53E+00,1.68,,,,
-1.53E+00,1.6,,,,
-1.53E+00,1.52,,,,
-1.53E+00,1.44,,,,
-1.52E+00,1.6,,,,
-1.52E+00,1.52,,,,
-1.52E+00,1.6,,,,
-1.52E+00,1.36,,,,
-1.52E+00,1.76,,,,
-1.52E+00,1.52,,,,
-1.52E+00,1.52,,,,
-1.52E+00,1.44,,,,
-1.52E+00,1.44,,,,
-1.52E+00,1.52,,,,
-1.52E+00,1.44,,,,
-1.52E+00,1.6,,,,
-1.52E+00,1.68,,,,
-1.52E+00,1.52,,,,
-1.52E+00,1.6,,,,
-1.52E+00,1.6,,,,
-1.52E+00,1.44,,,,
-1.52E+00,1.6,,,,
-1.52E+00,1.44,,,,
-1.52E+00,1.6,,,,
-1.52E+00,1.44,,,,
-1.52E+00,1.52,,,,
-1.52E+00,1.6,,,,
-1.52E+00,1.44,,,,
-1.52E+00,1.68,,,,
-1.51E+00,1.6,,,,
-1.51E+00,1.6,,,,
-1.51E+00,1.6,,,,
-1.51E+00,1.6,,,,
-1.51E+00,1.68,,,,
-1.51E+00,1.36,,,,
-1.51E+00,1.6,,,,
-1.51E+00,1.52,,,,
-1.51E+00,1.44,,,,
-1.51E+00,1.52,,,,
-1.51E+00,1.68,,,,
-1.51E+00,1.52,,,,
-1.51E+00,1.44,,,,
-1.51E+00,1.6,,,,
-1.51E+00,1.68,,,,
-1.51E+00,1.52,,,,
-1.51E+00,1.36,,,,
-1.51E+00,1.44,,,,
-1.51E+00,1.6,,,,
-1.51E+00,1.52,,,,
-1.51E+00,1.52,,,,
-1.51E+00,1.52,,,,
-1.51E+00,1.52,,,,
-1.51E+00,1.44,,,,
-1.51E+00,1.52,,,,
-1.50E+00,1.52,,,,
-1.50E+00,1.52,,,,
-1.50E+00,1.52,,,,
-1.50E+00,1.36,,,,
-1.50E+00,1.52,,,,
-1.50E+00,1.44,,,,
-1.50E+00,1.52,,,,
-1.50E+00,1.52,,,,
-1.50E+00,1.6,,,,
-1.50E+00,1.6,,,,
-1.50E+00,1.6,,,,
-1.50E+00,1.52,,,,
-1.50E+00,1.36,,,,
-1.50E+00,1.52,,,,
-1.50E+00,1.36,,,,
-1.50E+00,1.52,,,,
-1.50E+00,1.52,,,,
-1.50E+00,1.52,,,,
-1.50E+00,1.36,,,,
-1.50E+00,1.44,,,,
-1.50E+00,1.44,,,,
-1.50E+00,1.44,,,,
-1.50E+00,1.52,,,,
-1.50E+00,1.52,,,,
-1.50E+00,1.68,,,,
-1.49E+00,1.44,,,,
-1.49E+00,1.44,,,,
-1.49E+00,1.52,,,,
-1.49E+00,1.6,,,,
-1.49E+00,1.52,,,,
-1.49E+00,1.44,,,,
-1.49E+00,1.44,,,,
-1.49E+00,1.6,,,,
-1.49E+00,1.6,,,,
-1.49E+00,1.68,,,,
-1.49E+00,1.44,,,,
-1.49E+00,1.44,,,,
-1.49E+00,1.52,,,,
-1.49E+00,1.52,,,,
-1.49E+00,1.6,,,,
-1.49E+00,1.44,,,,
-1.49E+00,1.52,,,,
-1.49E+00,1.44,,,,
-1.49E+00,1.44,,,,
-1.49E+00,1.36,,,,
-1.49E+00,1.52,,,,
-1.49E+00,1.68,,,,
-1.49E+00,1.36,,,,
-1.49E+00,1.52,,,,
-1.49E+00,1.52,,,,
-1.48E+00,1.52,,,,
-1.48E+00,1.68,,,,
-1.48E+00,1.6,,,,
-1.48E+00,1.52,,,,
-1.48E+00,1.52,,,,
-1.48E+00,1.52,,,,
-1.48E+00,1.52,,,,
-1.48E+00,1.6,,,,
-1.48E+00,1.52,,,,
-1.48E+00,1.68,,,,
-1.48E+00,1.52,,,,
-1.48E+00,1.52,,,,
-1.48E+00,1.52,,,,
-1.48E+00,1.68,,,,
-1.48E+00,1.52,,,,
-1.48E+00,1.44,,,,
-1.48E+00,1.52,,,,
-1.48E+00,1.68,,,,
-1.48E+00,1.6,,,,
-1.48E+00,1.6,,,,
-1.48E+00,1.44,,,,
-1.48E+00,1.52,,,,
-1.48E+00,1.52,,,,
-1.48E+00,1.6,,,,
-1.48E+00,1.52,,,,
-1.47E+00,1.36,,,,
-1.47E+00,1.52,,,,
-1.47E+00,1.6,,,,
-1.47E+00,1.36,,,,
-1.47E+00,1.52,,,,
-1.47E+00,1.52,,,,
-1.47E+00,1.52,,,,
-1.47E+00,1.52,,,,
-1.47E+00,1.6,,,,
-1.47E+00,1.52,,,,
-1.47E+00,1.6,,,,
-1.47E+00,1.52,,,,
-1.47E+00,1.6,,,,
-1.47E+00,1.6,,,,
-1.47E+00,1.52,,,,
-1.47E+00,1.6,,,,
-1.47E+00,1.44,,,,
-1.47E+00,1.52,,,,
-1.47E+00,1.52,,,,
-1.47E+00,1.52,,,,
-1.47E+00,1.52,,,,
-1.47E+00,1.36,,,,
-1.47E+00,1.68,,,,
-1.47E+00,1.6,,,,
-1.47E+00,1.6,,,,
-1.46E+00,1.52,,,,
-1.46E+00,1.84,,,,
-1.46E+00,1.68,,,,
-1.46E+00,1.52,,,,
-1.46E+00,1.6,,,,
-1.46E+00,1.36,,,,
-1.46E+00,1.52,,,,
-1.46E+00,1.52,,,,
-1.46E+00,1.6,,,,
-1.46E+00,1.36,,,,
-1.46E+00,1.52,,,,
-1.46E+00,1.6,,,,
-1.46E+00,1.6,,,,
-1.46E+00,1.44,,,,
-1.46E+00,1.52,,,,
-1.46E+00,1.52,,,,
-1.46E+00,1.52,,,,
-1.46E+00,1.52,,,,
-1.46E+00,1.36,,,,
-1.46E+00,1.52,,,,
-1.46E+00,1.52,,,,
-1.46E+00,1.52,,,,
-1.46E+00,1.6,,,,
-1.46E+00,1.6,,,,
-1.46E+00,1.52,,,,
-1.45E+00,1.52,,,,
-1.45E+00,1.6,,,,
-1.45E+00,1.44,,,,
-1.45E+00,1.68,,,,
-1.45E+00,1.6,,,,
-1.45E+00,1.44,,,,
-1.45E+00,1.6,,,,
-1.45E+00,1.52,,,,
-1.45E+00,1.52,,,,
-1.45E+00,1.6,,,,
-1.45E+00,1.36,,,,
-1.45E+00,1.52,,,,
-1.45E+00,1.6,,,,
-1.45E+00,1.6,,,,
-1.45E+00,1.36,,,,
-1.45E+00,1.44,,,,
-1.45E+00,1.44,,,,
-1.45E+00,1.52,,,,
-1.45E+00,1.52,,,,
-1.45E+00,1.52,,,,
-1.45E+00,1.68,,,,
-1.45E+00,1.68,,,,
-1.45E+00,1.6,,,,
-1.45E+00,1.6,,,,
-1.45E+00,1.52,,,,
-1.44E+00,1.6,,,,
-1.44E+00,1.52,,,,
-1.44E+00,1.6,,,,
-1.44E+00,1.44,,,,
-1.44E+00,1.92,,,,
-1.44E+00,1.52,,,,
-1.44E+00,1.6,,,,
-1.44E+00,1.44,,,,
-1.44E+00,1.52,,,,
-1.44E+00,1.6,,,,
-1.44E+00,1.36,,,,
-1.44E+00,1.44,,,,
-1.44E+00,1.6,,,,
-1.44E+00,1.44,,,,
-1.44E+00,1.44,,,,
-1.44E+00,1.52,,,,
-1.44E+00,1.36,,,,
-1.44E+00,1.44,,,,
-1.44E+00,1.52,,,,
-1.44E+00,1.44,,,,
-1.44E+00,1.36,,,,
-1.44E+00,1.44,,,,
-1.44E+00,1.6,,,,
-1.44E+00,1.52,,,,
-1.44E+00,1.36,,,,
-1.43E+00,1.52,,,,
-1.43E+00,1.76,,,,
-1.43E+00,1.52,,,,
-1.43E+00,1.44,,,,
-1.43E+00,1.52,,,,
-1.43E+00,1.44,,,,
-1.43E+00,1.6,,,,
-1.43E+00,1.68,,,,
-1.43E+00,1.52,,,,
-1.43E+00,1.44,,,,
-1.43E+00,1.52,,,,
-1.43E+00,1.44,,,,
-1.43E+00,1.6,,,,
-1.43E+00,1.44,,,,
-1.43E+00,1.52,,,,
-1.43E+00,1.44,,,,
-1.43E+00,1.6,,,,
-1.43E+00,1.36,,,,
-1.43E+00,1.52,,,,
-1.43E+00,1.52,,,,
-1.43E+00,1.6,,,,
-1.43E+00,1.44,,,,
-1.43E+00,1.68,,,,
-1.43E+00,1.6,,,,
-1.43E+00,1.28,,,,
-1.42E+00,1.36,,,,
-1.42E+00,1.52,,,,
-1.42E+00,1.52,,,,
-1.42E+00,1.6,,,,
-1.42E+00,1.6,,,,
-1.42E+00,1.44,,,,
-1.42E+00,1.52,,,,
-1.42E+00,2,,,,
-1.42E+00,1.6,,,,
-1.42E+00,1.52,,,,
-1.42E+00,1.68,,,,
-1.42E+00,1.6,,,,
-1.42E+00,1.52,,,,
-1.42E+00,1.52,,,,
-1.42E+00,1.36,,,,
-1.42E+00,1.68,,,,
-1.42E+00,1.52,,,,
-1.42E+00,1.52,,,,
-1.42E+00,1.36,,,,
-1.42E+00,1.6,,,,
-1.42E+00,1.6,,,,
-1.42E+00,1.36,,,,
-1.42E+00,1.52,,,,
-1.42E+00,1.44,,,,
-1.42E+00,1.6,,,,
-1.41E+00,1.68,,,,
-1.41E+00,1.52,,,,
-1.41E+00,1.52,,,,
-1.41E+00,1.44,,,,
-1.41E+00,1.52,,,,
-1.41E+00,1.68,,,,
-1.41E+00,1.52,,,,
-1.41E+00,1.52,,,,
-1.41E+00,1.52,,,,
-1.41E+00,1.52,,,,
-1.41E+00,1.6,,,,
-1.41E+00,1.52,,,,
-1.41E+00,1.6,,,,
-1.41E+00,1.52,,,,
-1.41E+00,1.52,,,,
-1.41E+00,1.52,,,,
-1.41E+00,1.6,,,,
-1.41E+00,1.36,,,,
-1.41E+00,1.52,,,,
-1.41E+00,1.44,,,,
-1.41E+00,1.52,,,,
-1.41E+00,1.6,,,,
-1.41E+00,1.52,,,,
-1.41E+00,1.36,,,,
-1.41E+00,1.52,,,,
-1.40E+00,1.76,,,,
-1.40E+00,1.52,,,,
-1.40E+00,1.6,,,,
-1.40E+00,1.52,,,,
-1.40E+00,1.52,,,,
-1.40E+00,1.52,,,,
-1.40E+00,1.52,,,,
-1.40E+00,1.44,,,,
-1.40E+00,1.44,,,,
-1.40E+00,1.6,,,,
-1.40E+00,1.36,,,,
-1.40E+00,1.52,,,,
-1.40E+00,1.52,,,,
-1.40E+00,1.44,,,,
-1.40E+00,1.68,,,,
-1.40E+00,1.6,,,,
-1.40E+00,1.36,,,,
-1.40E+00,1.68,,,,
-1.40E+00,1.6,,,,
-1.40E+00,1.6,,,,
-1.40E+00,1.52,,,,
-1.40E+00,1.6,,,,
-1.40E+00,1.52,,,,
-1.40E+00,1.52,,,,
-1.40E+00,1.6,,,,
-1.39E+00,1.52,,,,
-1.39E+00,1.52,,,,
-1.39E+00,1.6,,,,
-1.39E+00,1.52,,,,
-1.39E+00,1.36,,,,
-1.39E+00,1.6,,,,
-1.39E+00,1.44,,,,
-1.39E+00,1.6,,,,
-1.39E+00,1.44,,,,
-1.39E+00,1.68,,,,
-1.39E+00,1.68,,,,
-1.39E+00,1.52,,,,
-1.39E+00,1.44,,,,
-1.39E+00,1.44,,,,
-1.39E+00,1.76,,,,
-1.39E+00,1.6,,,,
-1.39E+00,1.44,,,,
-1.39E+00,1.6,,,,
-1.39E+00,1.52,,,,
-1.39E+00,1.52,,,,
-1.39E+00,1.68,,,,
-1.39E+00,1.36,,,,
-1.39E+00,1.52,,,,
-1.39E+00,1.52,,,,
-1.39E+00,1.52,,,,
-1.38E+00,1.44,,,,
-1.38E+00,1.6,,,,
-1.38E+00,1.52,,,,
-1.38E+00,1.6,,,,
-1.38E+00,1.52,,,,
-1.38E+00,1.44,,,,
-1.38E+00,1.36,,,,
-1.38E+00,1.52,,,,
-1.38E+00,1.68,,,,
-1.38E+00,1.44,,,,
-1.38E+00,1.6,,,,
-1.38E+00,1.6,,,,
-1.38E+00,1.36,,,,
-1.38E+00,1.52,,,,
-1.38E+00,1.6,,,,
-1.38E+00,1.6,,,,
-1.38E+00,1.68,,,,
-1.38E+00,1.44,,,,
-1.38E+00,1.52,,,,
-1.38E+00,1.52,,,,
-1.38E+00,1.6,,,,
-1.38E+00,1.68,,,,
-1.38E+00,1.52,,,,
-1.38E+00,1.52,,,,
-1.38E+00,1.52,,,,
-1.37E+00,1.52,,,,
-1.37E+00,1.36,,,,
-1.37E+00,1.52,,,,
-1.37E+00,1.6,,,,
-1.37E+00,1.6,,,,
-1.37E+00,1.52,,,,
-1.37E+00,1.36,,,,
-1.37E+00,1.44,,,,
-1.37E+00,1.52,,,,
-1.37E+00,1.6,,,,
-1.37E+00,1.6,,,,
-1.37E+00,1.36,,,,
-1.37E+00,1.52,,,,
-1.37E+00,1.52,,,,
-1.37E+00,1.52,,,,
-1.37E+00,1.28,,,,
-1.37E+00,1.52,,,,
-1.37E+00,1.6,,,,
-1.37E+00,1.52,,,,
-1.37E+00,1.52,,,,
-1.37E+00,1.68,,,,
-1.37E+00,1.52,,,,
-1.37E+00,1.44,,,,
-1.37E+00,1.44,,,,
-1.37E+00,1.44,,,,
-1.36E+00,1.52,,,,
-1.36E+00,1.52,,,,
-1.36E+00,1.52,,,,
-1.36E+00,1.52,,,,
-1.36E+00,1.6,,,,
-1.36E+00,1.44,,,,
-1.36E+00,1.52,,,,
-1.36E+00,1.6,,,,
-1.36E+00,1.52,,,,
-1.36E+00,1.6,,,,
-1.36E+00,1.6,,,,
-1.36E+00,1.44,,,,
-1.36E+00,1.52,,,,
-1.36E+00,1.52,,,,
-1.36E+00,1.6,,,,
-1.36E+00,1.44,,,,
-1.36E+00,1.6,,,,
-1.36E+00,1.6,,,,
-1.36E+00,1.68,,,,
-1.36E+00,1.6,,,,
-1.36E+00,1.44,,,,
-1.36E+00,1.52,,,,
-1.36E+00,1.44,,,,
-1.36E+00,1.68,,,,
-1.36E+00,1.44,,,,
-1.35E+00,1.52,,,,
-1.35E+00,1.76,,,,
-1.35E+00,1.68,,,,
-1.35E+00,1.6,,,,
-1.35E+00,1.52,,,,
-1.35E+00,1.6,,,,
-1.35E+00,1.44,,,,
-1.35E+00,1.52,,,,
-1.35E+00,1.52,,,,
-1.35E+00,1.52,,,,
-1.35E+00,1.6,,,,
-1.35E+00,1.52,,,,
-1.35E+00,1.36,,,,
-1.35E+00,1.6,,,,
-1.35E+00,1.6,,,,
-1.35E+00,1.44,,,,
-1.35E+00,1.52,,,,
-1.35E+00,1.44,,,,
-1.35E+00,1.6,,,,
-1.35E+00,1.52,,,,
-1.35E+00,1.44,,,,
-1.35E+00,1.52,,,,
-1.35E+00,1.6,,,,
-1.35E+00,1.52,,,,
-1.35E+00,1.44,,,,
-1.34E+00,1.28,,,,
-1.34E+00,1.44,,,,
-1.34E+00,1.6,,,,
-1.34E+00,1.76,,,,
-1.34E+00,1.6,,,,
-1.34E+00,1.52,,,,
-1.34E+00,1.6,,,,
-1.34E+00,1.68,,,,
-1.34E+00,1.6,,,,
-1.34E+00,1.52,,,,
-1.34E+00,1.52,,,,
-1.34E+00,1.52,,,,
-1.34E+00,1.6,,,,
-1.34E+00,1.52,,,,
-1.34E+00,1.52,,,,
-1.34E+00,1.52,,,,
-1.34E+00,1.52,,,,
-1.34E+00,1.6,,,,
-1.34E+00,1.44,,,,
-1.34E+00,1.52,,,,
-1.34E+00,1.52,,,,
-1.34E+00,1.6,,,,
-1.34E+00,1.6,,,,
-1.34E+00,1.6,,,,
-1.34E+00,1.6,,,,
-1.33E+00,1.44,,,,
-1.33E+00,1.6,,,,
-1.33E+00,1.6,,,,
-1.33E+00,1.52,,,,
-1.33E+00,1.6,,,,
-1.33E+00,1.36,,,,
-1.33E+00,1.52,,,,
-1.33E+00,1.68,,,,
-1.33E+00,1.52,,,,
-1.33E+00,1.44,,,,
-1.33E+00,1.52,,,,
-1.33E+00,1.68,,,,
-1.33E+00,1.6,,,,
-1.33E+00,1.44,,,,
-1.33E+00,1.52,,,,
-1.33E+00,1.52,,,,
-1.33E+00,1.6,,,,
-1.33E+00,1.6,,,,
-1.33E+00,1.52,,,,
-1.33E+00,1.36,,,,
-1.33E+00,1.6,,,,
-1.33E+00,1.44,,,,
-1.33E+00,1.52,,,,
-1.33E+00,1.44,,,,
-1.33E+00,1.36,,,,
-1.32E+00,1.6,,,,
-1.32E+00,1.12,,,,
-1.32E+00,1.6,,,,
-1.32E+00,1.36,,,,
-1.32E+00,1.52,,,,
-1.32E+00,1.52,,,,
-1.32E+00,1.6,,,,
-1.32E+00,1.6,,,,
-1.32E+00,1.52,,,,
-1.32E+00,1.52,,,,
-1.32E+00,1.36,,,,
-1.32E+00,1.52,,,,
-1.32E+00,1.68,,,,
-1.32E+00,1.52,,,,
-1.32E+00,1.44,,,,
-1.32E+00,1.52,,,,
-1.32E+00,1.44,,,,
-1.32E+00,1.52,,,,
-1.32E+00,1.52,,,,
-1.32E+00,1.52,,,,
-1.32E+00,1.36,,,,
-1.32E+00,1.6,,,,
-1.32E+00,1.68,,,,
-1.32E+00,1.52,,,,
-1.32E+00,1.44,,,,
-1.31E+00,1.6,,,,
-1.31E+00,1.52,,,,
-1.31E+00,1.44,,,,
-1.31E+00,1.52,,,,
-1.31E+00,1.6,,,,
-1.31E+00,1.6,,,,
-1.31E+00,1.52,,,,
-1.31E+00,1.52,,,,
-1.31E+00,1.44,,,,
-1.31E+00,1.36,,,,
-1.31E+00,1.52,,,,
-1.31E+00,1.6,,,,
-1.31E+00,1.6,,,,
-1.31E+00,1.36,,,,
-1.31E+00,1.52,,,,
-1.31E+00,1.52,,,,
-1.31E+00,1.68,,,,
-1.31E+00,1.44,,,,
-1.31E+00,1.52,,,,
-1.31E+00,1.52,,,,
-1.31E+00,1.6,,,,
-1.31E+00,1.52,,,,
